
2025-01-09 02:37:00,1.03058,1.03067,1.03057,1.03066,23
2025-01-09 02:38:00,1.03067,1.03067,1.03058,1.03064,21
2025-01-09 02:39:00,1.03063,1.03072,1.03062,1.03072,15
2025-01-09 02:40:00,1.03076,1.03077,1.0307,1.03071,17
2025-01-09 02:41:00,1.03071,1.0308,1.03067,1.03079,18
2025-01-09 02:42:00,1.03079,1.03083,1.03077,1.03079,17
2025-01-09 02:43:00,1.0308,1.03082,1.03076,1.03079,18
2025-01-09 02:44:00,1.03075,1.03081,1.03075,1.03081,18
2025-01-09 02:45:00,1.03082,1.03087,1.03082,1.03086,14
2025-01-09 02:46:00,1.03086,1.03091,1.03085,1.03087,25
2025-01-09 02:47:00,1.03087,1.03091,1.03085,1.03087,25
2025-01-09 02:49:00,1.03086,1.03087,1.03084,1.03086,15
2025-01-09 02:50:00,1.03086,1.03087,1.03084,1.03086,13
2025-01-09 02:51:00,1.03086,1.03091,1.03086,1.03086,16
2025-01-09 02:52:00,1.03086,1.03093,1.03084,1.03093,14
2025-01-09 02:53:00,1.03092,1.03092,1.03083,1.03087,19
2025-01-09 02:54:00,1.03086,1.03093,1.03072,1.03075,30
2025-01-09 02:55:00,1.03071,1.03091,1.0307,1.0309,41
2025-01-09 02:56:00,1.03093,1.03101,1.03092,1.03097,33
2025-01-09 02:57:00,1.03097,1.03117,1.03096,1.03117,26
2025-01-09 02:58:00,1.03121,1.03129,1.03118,1.03128,31
2025-01-09 02:59:00,1.03127,1.03131,1.03123,1.03129,22
2025-01-09 03:00:00,1.0313,1.03136,1.03125,1.03129,39
2025-01-09 03:01:00,1.03129,1.03137,1.03129,1.03136,29
2025-01-09 03:02:00,1.03141,1.03142,1.03127,1.03128,24
2025-01-09 03:03:00,1.0313,1.03134,1.03123,1.03124,25
2025-01-09 03:04:00,1.03124,1.03124,1.03119,1.03124,14
2025-01-09 03:05:00,1.03126,1.03126,1.03118,1.03118,21
2025-01-09 03:06:00,1.03117,1.03124,1.03113,1.03123,27
2025-01-09 03:07:00,1.03124,1.03131,1.03123,1.03126,21
2025-01-09 03:08:00,1.03125,1.03129,1.03119,1.03127,27
2025-01-09 03:09:00,1.03131,1.03139,1.03129,1.03138,20
2025-01-09 03:10:00,1.03137,1.03142,1.03135,1.03135,27
2025-01-09 03:11:00,1.03135,1.03146,1.03132,1.03138,26
2025-01-09 03:12:00,1.03138,1.03138,1.03137,1.03138,3
2025-01-09 03:13:00,1.03134,1.03134,1.03127,1.03127,8
2025-01-09 03:14:00,1.03132,1.03133,1.03131,1.03132,5
2025-01-09 03:15:00,1.03132,1.03133,1.03132,1.03133,2
2025-01-09 03:16:00,1.0315,1.03167,1.03149,1.03163,5
2025-01-09 03:17:00,1.03158,1.03158,1.03151,1.03151,5
2025-01-09 03:18:00,1.03155,1.03155,1.0315,1.0315,4
2025-01-09 03:19:00,1.03151,1.03152,1.03151,1.03151,3
2025-01-09 03:20:00,1.03157,1.03159,1.03156,1.03158,5
2025-01-09 03:21:00,1.03166,1.03167,1.03165,1.03166,5
2025-01-09 03:22:00,1.0317,1.0317,1.03165,1.03165,6
2025-01-09 03:23:00,1.03167,1.03168,1.03164,1.03167,7
2025-01-09 03:24:00,1.03168,1.03169,1.03168,1.03169,2
2025-01-09 03:25:00,1.03166,1.03166,1.03162,1.03162,5
2025-01-09 03:26:00,1.03159,1.03162,1.03159,1.03162,7
2025-01-09 03:27:00,1.03163,1.03163,1.03162,1.03163,3
2025-01-09 03:28:00,1.03164,1.03164,1.03163,1.03163,4
2025-01-09 03:29:00,1.03158,1.03164,1.03158,1.03164,3
2025-01-09 03:30:00,1.03159,1.03159,1.03147,1.03148,6
2025-01-09 03:31:00,1.03143,1.03149,1.03143,1.03149,5
2025-01-09 03:32:00,1.03153,1.03153,1.03152,1.03152,2
2025-01-09 03:33:00,1.03161,1.03162,1.03158,1.03158,11
2025-01-09 03:35:00,1.03153,1.03154,1.03152,1.03154,3
2025-01-09 03:36:00,1.03141,1.03142,1.03136,1.03136,8
2025-01-09 03:37:00,1.03139,1.03139,1.03135,1.03135,5
2025-01-09 03:38:00,1.03147,1.03148,1.03146,1.03148,4
2025-01-09 03:39:00,1.03144,1.03147,1.03144,1.03145,4
2025-01-09 03:40:00,1.03143,1.03148,1.03143,1.03148,5
2025-01-09 03:41:00,1.03152,1.03153,1.03149,1.03149,4
2025-01-09 03:42:00,1.03143,1.03144,1.03142,1.03143,5
2025-01-09 03:43:00,1.03149,1.03149,1.03146,1.03146,3
2025-01-09 03:44:00,1.03145,1.03145,1.03144,1.03144,4
2025-01-09 03:45:00,1.0314,1.0314,1.03138,1.03138,2
2025-01-09 03:46:00,1.03136,1.03136,1.03128,1.03131,6
2025-01-09 03:47:00,1.03125,1.03125,1.0312,1.03121,4
2025-01-09 03:48:00,1.03124,1.03124,1.03122,1.03124,4
2025-01-09 03:49:00,1.03131,1.03138,1.03131,1.03138,9
2025-01-09 03:50:00,1.03137,1.03139,1.03136,1.03138,5
2025-01-09 03:51:00,1.03142,1.03143,1.03142,1.03142,5
2025-01-09 03:52:00,1.03143,1.03143,1.0314,1.03143,6
2025-01-09 03:53:00,1.03141,1.03141,1.03138,1.03139,6
2025-01-09 03:54:00,1.03144,1.03144,1.03142,1.03142,5
2025-01-09 03:55:00,1.0314,1.0314,1.0314,1.0314,1
2025-01-09 03:56:00,1.0314,1.0314,1.03137,1.03137,4
2025-01-09 03:57:00,1.03135,1.03135,1.03133,1.03133,3
2025-01-09 03:58:00,1.03135,1.03147,1.03135,1.03146,10
2025-01-09 03:59:00,1.03144,1.03144,1.03138,1.03138,6
2025-01-09 04:00:00,1.03142,1.03142,1.03142,1.03142,1
2025-01-09 04:01:00,1.03143,1.03147,1.03143,1.03147,4
2025-01-09 04:02:00,1.03152,1.03152,1.03152,1.03152,1
2025-01-09 04:03:00,1.03152,1.03153,1.03152,1.03153,2
2025-01-09 04:04:00,1.03152,1.03154,1.03152,1.03154,2
2025-01-09 04:05:00,1.03158,1.03162,1.03158,1.0316,6
2025-01-09 04:06:00,1.03162,1.03165,1.03162,1.03165,5
2025-01-09 04:07:00,1.03165,1.03166,1.03162,1.03163,11
2025-01-09 04:08:00,1.03164,1.03164,1.03164,1.03164,1
2025-01-09 04:10:00,1.0316,1.03162,1.03159,1.03159,5
2025-01-09 04:11:00,1.03164,1.03168,1.03164,1.03168,4
2025-01-09 04:12:00,1.03167,1.03173,1.03167,1.03173,4
2025-01-09 04:13:00,1.03171,1.03173,1.0317,1.03173,7
2025-01-09 04:14:00,1.0317,1.03171,1.0317,1.0317,3
2025-01-09 04:15:00,1.03171,1.03173,1.03171,1.03172,7
2025-01-09 04:16:00,1.03173,1.03174,1.03172,1.03172,7
2025-01-09 04:17:00,1.03175,1.03175,1.03173,1.03173,2
2025-01-09 04:18:00,1.03178,1.03181,1.03178,1.03178,6
2025-01-09 04:19:00,1.03178,1.03181,1.03178,1.03181,5
2025-01-09 04:20:00,1.03185,1.03187,1.03185,1.03186,3
2025-01-09 04:21:00,1.03191,1.03194,1.03191,1.03193,4
2025-01-09 04:22:00,1.03192,1.03192,1.03187,1.03187,4
2025-01-09 04:23:00,1.03186,1.03186,1.03186,1.03186,1
2025-01-09 04:24:00,1.03179,1.03179,1.03179,1.03179,1
2025-01-09 04:25:00,1.03179,1.03179,1.03177,1.03177,2
2025-01-09 04:26:00,1.03177,1.03178,1.03176,1.03178,10
2025-01-09 04:27:00,1.03172,1.03172,1.03172,1.03172,1
2025-01-09 04:28:00,1.03167,1.03167,1.03167,1.03167,1
2025-01-09 04:29:00,1.03172,1.03172,1.03172,1.03172,1
2025-01-09 04:30:00,1.03167,1.03167,1.03167,1.03167,1
2025-01-09 04:31:00,1.03162,1.03162,1.03157,1.03158,4
2025-01-09 04:32:00,1.03157,1.03157,1.03157,1.03157,1
2025-01-09 04:33:00,1.03158,1.03158,1.03157,1.03158,3
2025-01-09 04:34:00,1.03152,1.03153,1.03152,1.03153,2
2025-01-09 04:35:00,1.0316,1.0316,1.03159,1.03159,2
2025-01-09 04:36:00,1.0316,1.0316,1.0316,1.0316,1
2025-01-09 04:37:00,1.0316,1.03165,1.0316,1.03165,4
2025-01-09 04:38:00,1.03158,1.03158,1.03158,1.03158,1
2025-01-09 04:39:00,1.03152,1.03152,1.03152,1.03152,1
2025-01-09 04:40:00,1.0315,1.0315,1.0315,1.0315,1
2025-01-09 04:41:00,1.0315,1.03151,1.0315,1.03151,4
2025-01-09 04:42:00,1.03149,1.03151,1.03149,1.03151,2
2025-01-09 04:43:00,1.03163,1.03164,1.03163,1.03164,2
2025-01-09 04:44:00,1.03167,1.03168,1.03167,1.03167,3
2025-01-09 04:45:00,1.03162,1.03162,1.03162,1.03162,1
2025-01-09 04:46:00,1.03172,1.03173,1.03172,1.03173,2
2025-01-09 04:47:00,1.0317,1.0317,1.03168,1.03168,3
2025-01-09 04:48:00,1.03171,1.03171,1.03171,1.03171,1
2025-01-09 04:49:00,1.03167,1.03167,1.03166,1.03166,6
2025-01-09 04:50:00,1.03168,1.03168,1.03158,1.03158,4
2025-01-09 04:51:00,1.03161,1.03161,1.0316,1.03161,3
2025-01-09 04:52:00,1.03157,1.03157,1.03157,1.03157,1
2025-01-09 04:53:00,1.03161,1.03161,1.0316,1.0316,2
2025-01-09 04:54:00,1.03162,1.03163,1.03162,1.03163,2
2025-01-09 04:55:00,1.03163,1.03166,1.03163,1.03166,3
2025-01-09 04:56:00,1.03167,1.03167,1.03167,1.03167,1
2025-01-09 04:57:00,1.03166,1.03169,1.03166,1.03168,3
2025-01-09 04:58:00,1.03167,1.03167,1.03167,1.03167,1
2025-01-09 04:59:00,1.03164,1.03166,1.03164,1.03166,2
2025-01-09 05:00:00,1.03163,1.03164,1.03163,1.03164,2
2025-01-09 05:01:00,1.0316,1.0316,1.0316,1.0316,1
2025-01-09 05:02:00,1.03164,1.03164,1.03163,1.03163,4
2025-01-09 05:03:00,1.03167,1.03167,1.03164,1.03164,2
2025-01-09 05:04:00,1.03165,1.03165,1.03163,1.03163,2
2025-01-09 05:05:00,1.03168,1.03172,1.03168,1.03172,3
2025-01-09 05:06:00,1.03171,1.03174,1.03171,1.03174,2
2025-01-09 05:07:00,1.03178,1.03178,1.03178,1.03178,1
2025-01-09 05:08:00,1.03185,1.03185,1.03184,1.03184,2
2025-01-09 05:09:00,1.03191,1.03192,1.03191,1.03191,3
2025-01-09 05:10:00,1.0319,1.03191,1.0319,1.03191,2
2025-01-09 05:11:00,1.03198,1.03198,1.03196,1.03196,2
2025-01-09 05:12:00,1.03211,1.03211,1.03208,1.03208,4
2025-01-09 05:13:00,1.03203,1.03203,1.03203,1.03203,1
2025-01-09 05:14:00,1.03202,1.03203,1.03202,1.03202,3
2025-01-09 05:15:00,1.03203,1.03203,1.03203,1.03203,1
2025-01-09 05:16:00,1.03206,1.03206,1.03204,1.03204,2
2025-01-09 05:17:00,1.03203,1.03204,1.03203,1.03204,2
2025-01-09 05:18:00,1.03198,1.03198,1.03196,1.03196,3
2025-01-09 05:19:00,1.03192,1.03192,1.03188,1.03188,3
2025-01-09 05:20:00,1.03189,1.03189,1.03188,1.03188,2
2025-01-09 05:21:00,1.03189,1.03191,1.03189,1.03191,2
2025-01-09 05:22:00,1.0319,1.03191,1.03189,1.03189,3
2025-01-09 05:23:00,1.03187,1.03187,1.03186,1.03187,3
2025-01-09 05:24:00,1.03188,1.03189,1.03188,1.03189,4
2025-01-09 05:25:00,1.03192,1.03192,1.03188,1.03189,4
2025-01-09 05:26:00,1.03177,1.03178,1.03176,1.03176,6
2025-01-09 05:27:00,1.03179,1.03179,1.03178,1.03178,4
2025-01-09 05:28:00,1.03177,1.03181,1.03177,1.03181,4
2025-01-09 05:29:00,1.03185,1.03187,1.03183,1.03187,7
2025-01-09 05:30:00,1.03182,1.03184,1.03179,1.03184,9
2025-01-09 05:31:00,1.03192,1.03193,1.03191,1.03191,4
2025-01-09 05:32:00,1.03188,1.03191,1.03188,1.03191,2
2025-01-09 05:33:00,1.03192,1.03194,1.03192,1.03194,3
2025-01-09 05:34:00,1.03193,1.03193,1.03193,1.03193,1
2025-01-09 05:35:00,1.03197,1.03198,1.03193,1.03195,6
2025-01-09 05:36:00,1.03194,1.03194,1.03193,1.03193,2
2025-01-09 05:37:00,1.03193,1.03193,1.03183,1.03183,10
2025-01-09 05:38:00,1.03191,1.03193,1.03191,1.03192,4
2025-01-09 05:39:00,1.03189,1.03189,1.03189,1.03189,1
2025-01-09 05:40:00,1.03188,1.03188,1.03183,1.03183,4
2025-01-09 05:41:00,1.03182,1.03183,1.03182,1.03183,4
2025-01-09 05:42:00,1.03186,1.03186,1.03183,1.03186,7
2025-01-09 05:43:00,1.03183,1.03183,1.03177,1.03178,4
2025-01-09 05:44:00,1.03179,1.03183,1.03179,1.03182,5
2025-01-09 05:45:00,1.03182,1.03182,1.03181,1.03181,4
2025-01-09 05:46:00,1.03183,1.03184,1.03173,1.03175,7
2025-01-09 05:47:00,1.03177,1.03177,1.03176,1.03176,2
2025-01-09 05:48:00,1.03165,1.03165,1.03162,1.03163,6
2025-01-09 05:49:00,1.03155,1.03155,1.03144,1.03144,7
2025-01-09 05:50:00,1.03142,1.03143,1.03141,1.03142,5
2025-01-09 05:51:00,1.0313,1.03131,1.03128,1.03128,7
2025-01-09 05:52:00,1.03127,1.03127,1.03126,1.03127,3
2025-01-09 05:53:00,1.03121,1.03123,1.03121,1.03123,3
2025-01-09 05:54:00,1.03118,1.03119,1.03116,1.03116,5
2025-01-09 05:55:00,1.03119,1.03119,1.03118,1.03119,3
2025-01-09 05:56:00,1.03123,1.03124,1.03121,1.03121,4
2025-01-09 05:57:00,1.03112,1.03118,1.03112,1.03117,4
2025-01-09 05:58:00,1.03113,1.03113,1.03112,1.03113,7
2025-01-09 05:59:00,1.0311,1.03114,1.0311,1.03113,6
2025-01-09 06:00:00,1.03109,1.03113,1.03105,1.03107,15
2025-01-09 06:01:00,1.03108,1.03108,1.03107,1.03108,3
2025-01-09 06:02:00,1.03122,1.03122,1.03117,1.03117,8
2025-01-09 06:03:00,1.0311,1.03113,1.0311,1.03113,3
2025-01-09 06:04:00,1.03105,1.03107,1.03105,1.03107,4
2025-01-09 06:05:00,1.03105,1.03105,1.03102,1.03102,3
2025-01-09 06:06:00,1.03097,1.03097,1.03088,1.03088,10
2025-01-09 06:07:00,1.03087,1.03088,1.03086,1.03088,3
2025-01-09 06:08:00,1.03082,1.03087,1.03081,1.03086,9
2025-01-09 06:09:00,1.03077,1.03082,1.03077,1.03082,5
2025-01-09 06:10:00,1.0308,1.03081,1.03074,1.03076,10
2025-01-09 06:11:00,1.0307,1.0307,1.03069,1.0307,5
2025-01-09 06:12:00,1.03062,1.03062,1.03056,1.03057,7
2025-01-09 06:13:00,1.03062,1.03063,1.03062,1.03063,4
2025-01-09 06:14:00,1.03078,1.03078,1.03073,1.03074,7
2025-01-09 06:15:00,1.03072,1.03077,1.03072,1.03075,7
2025-01-09 06:16:00,1.03077,1.03083,1.03077,1.03081,10
2025-01-09 06:17:00,1.03078,1.03078,1.03071,1.03072,7
2025-01-09 06:18:00,1.03067,1.0307,1.03065,1.03067,5
2025-01-09 06:19:00,1.03072,1.03073,1.03067,1.03067,4
2025-01-09 06:20:00,1.03068,1.0307,1.03068,1.0307,4
2025-01-09 06:21:00,1.03062,1.03062,1.03062,1.03062,1
2025-01-09 06:22:00,1.03065,1.03068,1.03065,1.03067,8
2025-01-09 06:23:00,1.03072,1.03074,1.03068,1.03068,7
2025-01-09 06:24:00,1.03072,1.03073,1.03072,1.03073,2
2025-01-09 06:25:00,1.03083,1.03083,1.03083,1.03083,1
2025-01-09 06:26:00,1.03082,1.03085,1.03082,1.03085,4
2025-01-09 06:27:00,1.03082,1.03083,1.03081,1.03082,5
2025-01-09 06:28:00,1.03087,1.03088,1.03087,1.03087,7
2025-01-09 06:29:00,1.03093,1.03097,1.03093,1.03094,6
2025-01-09 06:30:00,1.03094,1.03095,1.03089,1.03092,9
2025-01-09 06:31:00,1.03085,1.03085,1.03081,1.03082,5
2025-01-09 06:32:00,1.03084,1.03084,1.03084,1.03084,1
2025-01-09 06:33:00,1.03078,1.03084,1.03078,1.03079,8
2025-01-09 06:34:00,1.03078,1.03078,1.03078,1.03078,1
2025-01-09 06:35:00,1.03072,1.03072,1.03072,1.03072,1
2025-01-09 06:36:00,1.03068,1.03068,1.03068,1.03068,1
2025-01-09 06:37:00,1.03072,1.03072,1.03072,1.03072,1
2025-01-09 06:38:00,1.0307,1.0307,1.03068,1.03068,2
2025-01-09 06:39:00,1.03069,1.03069,1.03069,1.03069,1
2025-01-09 06:40:00,1.03075,1.03075,1.03075,1.03075,1
2025-01-09 06:41:00,1.0308,1.03082,1.03078,1.03078,4
2025-01-09 06:42:00,1.03082,1.03082,1.03082,1.03082,1
2025-01-09 06:43:00,1.03078,1.03078,1.03078,1.03078,1
2025-01-09 06:44:00,1.03081,1.03081,1.03081,1.03081,1
2025-01-09 06:45:00,1.03077,1.03077,1.03074,1.03074,3
2025-01-09 06:46:00,1.03088,1.03088,1.03088,1.03088,1
2025-01-09 06:47:00,1.03092,1.03092,1.03088,1.03088,3
2025-01-09 06:48:00,1.03087,1.03088,1.03087,1.03088,2
2025-01-09 06:49:00,1.03085,1.03085,1.03084,1.03084,2
2025-01-09 06:50:00,1.03085,1.03085,1.03084,1.03085,3
2025-01-09 06:51:00,1.03088,1.03088,1.03088,1.03088,1
2025-01-09 06:52:00,1.03087,1.03087,1.03087,1.03087,1
2025-01-09 06:53:00,1.03084,1.03084,1.03084,1.03084,1
2025-01-09 06:54:00,1.03081,1.03081,1.03081,1.03081,1
2025-01-09 06:55:00,1.03087,1.03087,1.03087,1.03087,1
2025-01-09 06:56:00,1.03089,1.03089,1.03088,1.03088,2
2025-01-09 06:57:00,1.03087,1.0309,1.03087,1.03089,7
2025-01-09 06:58:00,1.03092,1.03092,1.03091,1.03091,2
2025-01-09 06:59:00,1.03086,1.03087,1.03086,1.03087,2
2025-01-09 07:00:00,1.03089,1.03089,1.03089,1.03089,1
2025-01-09 07:01:00,1.0308,1.0308,1.0308,1.0308,1
2025-01-09 07:02:00,1.03082,1.03083,1.03082,1.03083,2
2025-01-09 07:03:00,1.03088,1.03088,1.03088,1.03088,1
2025-01-09 07:04:00,1.03095,1.03095,1.03094,1.03095,3
2025-01-09 07:05:00,1.03087,1.03087,1.03087,1.03087,1
2025-01-09 07:06:00,1.03092,1.03092,1.03092,1.03092,1
2025-01-09 07:07:00,1.03097,1.03098,1.03097,1.03098,2
2025-01-09 07:08:00,1.03102,1.03102,1.03102,1.03102,1
2025-01-09 07:09:00,1.03105,1.03105,1.03104,1.03104,4
2025-01-09 07:10:00,1.03111,1.03111,1.03111,1.03111,1
2025-01-09 07:11:00,1.03106,1.03106,1.03106,1.03106,1
2025-01-09 07:12:00,1.03115,1.03115,1.03114,1.03114,2
2025-01-09 07:13:00,1.0311,1.03111,1.0311,1.03111,2
2025-01-09 07:14:00,1.03117,1.03117,1.03111,1.03112,4
2025-01-09 07:15:00,1.03108,1.03108,1.03108,1.03108,1
2025-01-09 07:16:00,1.03108,1.03109,1.03108,1.03109,2
2025-01-09 07:17:00,1.03114,1.03115,1.03114,1.03115,2
2025-01-09 07:18:00,1.03117,1.03117,1.03117,1.03117,1
2025-01-09 07:19:00,1.03122,1.03122,1.03118,1.03118,3
2025-01-09 07:20:00,1.03116,1.03117,1.03116,1.03117,2
2025-01-09 07:21:00,1.03117,1.03117,1.03117,1.03117,1
2025-01-09 07:22:00,1.03121,1.03121,1.03121,1.03121,1
2025-01-09 07:23:00,1.0311,1.0311,1.0311,1.0311,1
2025-01-09 07:24:00,1.03113,1.03114,1.03112,1.03114,5
2025-01-09 07:25:00,1.03109,1.03109,1.03108,1.03108,4
2025-01-09 07:26:00,1.03105,1.03105,1.03105,1.03105,1
2025-01-09 07:27:00,1.03107,1.03107,1.03107,1.03107,1
2025-01-09 07:28:00,1.03102,1.03102,1.03102,1.03102,1
2025-01-09 07:29:00,1.03101,1.03102,1.03101,1.03102,2
2025-01-09 07:30:00,1.03096,1.03097,1.03096,1.03096,5
2025-01-09 07:31:00,1.03088,1.03088,1.03088,1.03088,1
2025-01-09 07:32:00,1.03082,1.03099,1.03082,1.03099,6
2025-01-09 07:33:00,1.03101,1.03101,1.03098,1.03101,3
2025-01-09 07:34:00,1.03106,1.03106,1.03105,1.03105,4
2025-01-09 07:35:00,1.03106,1.03108,1.03106,1.03108,3
2025-01-09 07:36:00,1.03104,1.03105,1.03103,1.03103,4
2025-01-09 07:37:00,1.03101,1.03101,1.03101,1.03101,1
2025-01-09 07:38:00,1.03102,1.03103,1.03102,1.03103,2
2025-01-09 07:39:00,1.03108,1.03111,1.03108,1.03111,6
2025-01-09 07:40:00,1.03119,1.03119,1.03115,1.03116,5
2025-01-09 07:41:00,1.0311,1.03113,1.0311,1.03112,4
2025-01-09 07:42:00,1.03104,1.03106,1.031,1.03101,4
2025-01-09 07:43:00,1.03101,1.03101,1.03101,1.03101,1
2025-01-09 07:44:00,1.03089,1.03089,1.03089,1.03089,1
2025-01-09 07:45:00,1.03082,1.03086,1.03081,1.03086,7
2025-01-09 07:46:00,1.03092,1.03092,1.03092,1.03092,1
2025-01-09 07:47:00,1.03094,1.03094,1.03093,1.03093,2
2025-01-09 07:48:00,1.03096,1.03097,1.03096,1.03096,3
2025-01-09 07:49:00,1.03097,1.03099,1.03097,1.03098,3
2025-01-09 07:50:00,1.03103,1.03103,1.03102,1.03102,2
2025-01-09 07:51:00,1.03106,1.03106,1.03105,1.03105,2
2025-01-09 07:52:00,1.03106,1.03109,1.03106,1.03109,5
2025-01-09 07:53:00,1.03107,1.03107,1.03106,1.03106,2
