Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,567.84,575.58,562.64,566.0,566.0,0
2020-03-24,566.5,576.97,566.31,570.0,570.0,0
2020-03-25,571.0,578.0,570.15,576.0,576.0,0
2020-03-26,577.0,581.13,573.15,577.5,577.5,0
2020-03-27,577.75,581.5,576.65,578.0,578.0,0
2020-03-30,580.38,583.0,578.57,580.0,580.0,0
2020-03-31,581.5,584.5,577.64,576.0,576.0,0
2020-04-01,578.5,581.13,576.64,574.0,574.0,0
2020-04-02,577.5,580.13,574.66,576.35,576.35,0
2020-04-03,576.35,577.58,573.04,575.5,575.5,0
2020-04-06,574.01,577.22,570.22,574.72,574.72,0
2020-04-07,574.72,577.22,570.2,570.55,570.55,0
2020-04-08,572.5,577.22,571.13,570.55,570.55,0
2020-04-09,572.5,573.28,570.62,568.5,568.5,0
2020-04-10,571.58,573.28,569.8,568.55,568.55,0
2020-04-13,571.63,577.28,571.08,573.72,573.72,0
2020-04-14,573.72,577.22,568.38,570.5,570.5,0
2020-04-15,570.5,577.22,565.58,569.0,569.0,0
2020-04-16,569.0,577.22,563.33,563.54,563.54,0
2020-04-17,564.33,565.13,559.48,559.6,559.6,0
2020-04-20,562.67,563.22,560.69,561.11,561.11,0
2020-04-21,562.05,568.97,561.05,564.0,564.0,0
2020-04-22,567.53,569.28,564.8,564.0,564.0,0
2020-04-23,567.53,568.34,564.93,566.15,566.15,0
2020-04-24,566.53,567.92,564.53,566.53,566.53,0
2020-04-27,566.53,568.09,564.62,564.0,564.0,0
2020-04-28,567.53,568.17,565.53,564.0,564.0,0
2020-04-29,567.53,568.55,564.6,564.0,564.0,0
2020-04-30,567.53,568.54,565.23,564.0,564.0,0
2020-05-01,567.53,568.58,565.5,564.28,564.28,0
2020-05-04,567.35,569.44,565.52,564.0,564.0,0
2020-05-05,568.29,569.88,566.25,564.8,564.8,0
2020-05-06,567.88,569.9,566.46,567.92,567.92,0
2020-05-07,567.16,571.03,565.47,565.02,565.02,0
2020-05-08,568.09,572.44,567.41,565.8,565.8,0
2020-05-11,568.88,569.8,566.17,565.75,565.75,0
2020-05-12,568.4,569.38,566.6,564.88,564.88,0
2020-05-13,568.5,570.01,565.9,566.45,566.45,0
2020-05-14,569.38,569.51,566.15,564.8,564.8,0
2020-05-15,569.47,569.73,566.63,568.23,568.23,0
2020-05-18,569.17,569.55,567.03,564.0,564.0,0
2020-05-19,567.53,572.44,567.22,565.45,565.45,0
2020-05-20,568.53,572.42,568.22,568.0,568.0,0
2020-05-21,569.53,572.0,568.45,568.0,568.0,0
2020-05-22,569.53,571.02,566.73,568.0,568.0,0
2020-05-25,569.92,571.84,568.81,570.0,570.0,0
2020-05-26,570.53,572.5,568.67,568.0,568.0,0
2020-05-27,569.53,571.93,568.18,568.0,568.0,0
2020-05-28,569.53,573.72,568.59,568.0,568.0,0
2020-05-29,569.53,573.89,568.71,568.0,568.0,0
2020-06-01,572.53,574.41,568.71,569.0,569.0,0
2020-06-02,570.03,575.32,569.03,569.0,569.0,0
2020-06-03,570.03,578.55,569.03,572.0,572.0,0
2020-06-04,574.53,580.42,574.02,576.0,576.0,0
2020-06-05,576.53,580.08,574.03,576.0,576.0,0
2020-06-08,576.72,580.54,575.33,578.0,578.0,0
2020-06-09,580.0,581.0,576.65,578.0,578.0,0
2020-06-10,580.0,581.5,578.72,578.0,578.0,0
2020-06-11,580.0,581.0,577.47,576.0,576.0,0
2020-06-12,579.0,580.03,577.2,574.9,574.9,0
2020-06-15,578.45,578.6,573.78,577.0,577.0,0
2020-06-16,577.0,577.0,573.59,577.0,577.0,0
2020-06-17,577.0,577.0,573.11,577.0,577.0,0
2020-06-18,577.0,578.0,573.24,576.98,576.98,0
2020-06-19,578.0,578.29,575.78,574.0,574.0,0
2020-06-22,577.34,578.17,570.66,570.25,570.25,0
2020-06-23,573.33,578.64,573.28,575.25,575.25,0
2020-06-24,578.63,579.54,576.22,576.0,576.0,0
2020-06-25,579.0,580.16,576.33,576.0,576.0,0
2020-06-26,579.0,580.5,576.97,577.0,577.0,0
2020-06-29,579.78,580.58,578.85,577.0,577.0,0
2020-06-30,579.78,581.43,579.16,577.0,577.0,0
2020-07-01,579.78,582.65,579.78,580.0,580.0,0
2020-07-02,582.65,583.11,579.0,579.27,579.27,0
2020-07-03,582.34,583.5,580.1,580.0,580.0,0
2020-07-06,582.65,583.4,580.1,580.0,580.0,0
2020-07-07,582.65,583.73,579.33,581.0,581.0,0
2020-07-08,583.15,584.5,580.52,581.0,581.0,0
2020-07-09,583.15,583.31,580.52,581.0,581.0,0
2020-07-10,583.15,583.5,581.21,581.0,581.0,0
2020-07-13,581.34,583.5,581.33,581.0,581.0,0
2020-07-14,583.15,584.03,580.21,577.0,577.0,0
2020-07-15,581.15,582.16,579.23,578.55,578.55,0
2020-07-16,581.92,582.15,579.65,579.0,579.0,0
2020-07-17,582.15,582.15,580.88,579.0,579.0,0
2020-07-20,581.98,583.0,579.98,580.0,580.0,0
2020-07-21,581.58,583.0,578.31,579.0,579.0,0
2020-07-22,581.08,582.76,578.8,580.3,580.3,0
2020-07-23,581.72,583.15,579.71,580.0,580.0,0
2020-07-24,581.58,584.0,580.65,580.0,580.0,0
2020-07-27,582.66,583.5,580.83,580.0,580.0,0
2020-07-28,581.58,583.5,580.08,580.0,580.0,0
2020-07-29,581.58,585.24,580.45,579.21,579.21,0
2020-07-30,581.58,586.35,580.38,582.7,582.7,0
2020-07-31,583.68,586.5,581.59,584.0,584.0,0
2020-08-03,585.22,588.0,583.59,584.0,584.0,0
2020-08-04,585.0,590.17,584.2,587.35,587.35,0
2020-08-05,588.67,591.87,585.47,589.3,589.3,0
2020-08-06,589.65,593.15,588.33,589.3,589.3,0
2020-08-07,589.65,593.42,588.74,589.3,589.3,0
2020-08-10,591.78,594.93,588.46,591.0,591.0,0
2020-08-11,594.5,596.5,591.28,593.0,593.0,0
2020-08-12,595.26,597.0,593.72,593.0,593.0,0
2020-08-13,595.26,597.74,585.47,593.0,593.0,0
2020-08-14,595.26,597.53,595.16,593.0,593.0,0
2020-08-17,595.89,596.5,593.41,593.0,593.0,0
2020-08-18,595.26,597.0,594.19,591.44,591.44,0
2020-08-19,594.52,595.36,593.8,592.7,592.7,0
2020-08-20,594.42,595.43,593.08,592.7,592.7,0
2020-08-21,595.1,595.3,591.41,590.5,590.5,0
2020-08-24,591.41,594.49,591.41,590.5,590.5,0
2020-08-25,594.05,594.9,591.11,592.0,592.0,0
2020-08-26,591.11,595.66,591.11,593.35,593.35,0
2020-08-27,595.48,595.83,593.13,593.1,593.1,0
2020-08-28,595.35,595.54,592.04,592.7,592.7,0
2020-08-31,594.51,595.91,590.86,592.45,592.45,0
2020-09-01,595.03,596.33,593.28,592.45,592.45,0
2020-09-02,595.03,597.22,594.8,594.8,594.8,0
2020-09-03,596.21,598.05,594.04,595.1,595.1,0
2020-09-04,596.35,598.7,594.76,595.4,595.4,0
2020-09-07,597.16,598.26,595.83,596.0,596.0,0
2020-09-08,597.0,599.52,595.47,596.7,596.7,0
2020-09-09,597.35,599.65,594.5,594.97,594.97,0
2020-09-10,597.85,599.85,595.35,594.6,594.6,0
2020-09-11,596.3,598.76,594.1,592.75,592.75,0
2020-09-14,595.51,595.89,593.53,592.75,592.75,0
2020-09-15,594.5,597.5,593.03,596.0,596.0,0
2020-09-16,597.0,598.0,593.53,594.0,594.0,0
2020-09-17,596.0,597.0,594.95,594.0,594.0,0
2020-09-18,596.0,598.35,595.09,595.75,595.75,0
2020-09-21,597.88,600.1,595.75,596.55,596.55,0
2020-09-22,597.28,600.6,596.0,598.05,598.05,0
2020-09-23,599.08,602.11,597.55,598.05,598.05,0
2020-09-24,599.08,602.54,597.55,599.05,599.05,0
2020-09-25,602.54,602.93,599.66,599.45,599.45,0
2020-09-28,601.33,602.76,600.7,599.45,599.45,0
2020-09-29,602.74,604.0,600.72,601.0,601.0,0
2020-09-30,603.52,605.0,602.42,601.0,601.0,0
2020-10-01,603.52,604.85,602.43,601.0,601.0,0
2020-10-02,603.52,604.78,601.1,598.65,598.65,0
2020-10-05,602.23,602.67,600.07,598.1,598.1,0
2020-10-06,602.07,602.09,599.66,598.1,598.1,0
2020-10-07,602.07,604.17,600.29,600.35,600.35,0
2020-10-08,603.19,603.67,600.98,600.35,600.35,0
2020-10-09,603.19,604.67,600.88,597.25,597.25,0
2020-10-12,602.58,602.79,600.51,599.6,599.6,0
2020-10-13,602.79,604.12,600.67,600.75,600.75,0
2020-10-14,603.36,603.88,601.47,600.65,600.65,0
2020-10-15,603.32,604.85,601.34,600.6,600.6,0
2020-10-16,603.29,603.78,602.25,600.6,600.6,0
2020-10-19,602.73,603.8,601.62,599.8,599.8,0
2020-10-20,602.89,603.82,601.22,599.8,599.8,0
2020-10-21,602.89,605.33,600.92,600.65,600.65,0
2020-10-22,603.17,604.09,601.09,600.65,600.65,0
2020-10-23,603.17,604.58,601.28,602.15,602.15,0
2020-10-26,603.1,606.34,602.85,602.15,602.15,0
2020-10-27,603.92,607.51,603.02,602.15,602.15,0
2020-10-28,603.92,607.88,603.65,604.7,604.7,0
2020-10-29,606.74,610.6,605.4,604.0,604.0,0
2020-10-30,606.4,609.47,605.66,605.95,605.95,0
2020-11-02,607.97,610.38,606.08,606.75,606.75,0
2020-11-03,608.92,611.25,607.82,607.5,607.5,0
2020-11-04,610.72,611.65,607.81,608.3,608.3,0
2020-11-05,611.13,611.97,608.89,608.95,608.95,0
2020-11-06,611.45,612.8,609.39,609.6,609.6,0
2020-11-09,611.58,613.78,609.98,610.25,610.25,0
2020-11-10,611.08,614.55,611.08,610.95,610.95,0
2020-11-11,614.13,614.33,611.9,610.95,610.95,0
2020-11-12,614.13,615.47,611.72,610.85,610.85,0
2020-11-13,614.08,615.42,611.47,608.65,608.65,0
2020-11-16,612.47,613.44,608.83,611.98,611.98,0
2020-11-17,611.98,612.0,607.46,610.47,610.47,0
2020-11-18,610.47,610.69,606.34,610.47,610.47,0
2020-11-19,610.47,610.48,604.79,602.0,602.0,0
2020-11-20,606.34,607.2,602.02,600.0,600.0,0
2020-11-23,604.16,604.16,598.68,596.95,596.95,0
2020-11-24,599.97,600.5,598.99,596.5,596.5,0
2020-11-25,599.75,601.38,597.8,598.75,598.75,0
2020-11-26,600.88,603.66,598.53,601.65,601.65,0
2020-11-27,602.99,606.17,600.4,603.35,603.35,0
2020-11-30,605.57,606.67,602.16,603.35,603.35,0
2020-12-01,603.84,606.17,601.27,603.35,603.35,0
2020-12-02,603.84,605.67,601.59,601.25,601.25,0
2020-12-03,602.79,604.63,600.49,598.85,598.85,0
2020-12-04,601.78,601.91,599.63,598.05,598.05,0
2020-12-07,600.48,601.57,598.76,598.2,598.2,0
2020-12-08,601.46,603.16,600.18,598.8,598.8,0
2020-12-09,601.76,604.5,601.1,602.0,602.0,0
2020-12-10,602.54,607.0,601.66,603.0,603.0,0
2020-12-11,604.54,606.97,603.54,603.95,603.95,0
2020-12-14,606.26,608.92,603.54,606.85,606.85,0
2020-12-15,607.5,608.42,605.03,605.0,605.0,0
2020-12-16,606.58,607.5,604.05,605.0,605.0,0
2020-12-17,606.58,608.0,603.74,604.5,604.5,0
2020-12-18,606.33,607.25,603.72,604.5,604.5,0
2020-12-21,605.46,607.25,604.08,604.0,604.0,0
2020-12-22,606.08,608.34,604.46,604.0,604.0,0
2020-12-23,606.08,609.75,605.1,606.5,606.5,0
2020-12-24,608.13,610.09,606.88,607.1,607.1,0
2020-12-25,609.4,610.22,608.33,605.25,605.25,0
2020-12-28,608.33,610.4,605.91,607.1,607.1,0
2020-12-29,609.4,612.05,608.35,609.1,609.1,0
2020-12-30,610.4,613.72,608.64,609.1,609.1,0
2020-12-31,610.4,615.27,609.58,609.1,609.1,0
2021-01-01,610.4,613.91,610.4,609.1,609.1,0
