Date,Open,High,Low,Close,Adj Close,Volume
2021-12-16,638.86,640.11,637.29,634.85,634.85,0
2021-12-17,638.17,638.64,636.49,634.85,634.85,0
2021-12-20,638.17,639.14,636.91,634.72,634.72,0
2021-12-21,638.11,641.05,637.12,636.88,636.88,0
2021-12-22,640.07,643.67,637.18,639.35,639.35,0
2021-12-23,642.67,643.86,641.21,639.35,639.35,0
2021-12-24,642.67,643.86,641.73,639.35,639.35,0
2021-12-27,642.79,642.85,640.41,637.87,637.87,0
2021-12-28,641.93,643.14,640.71,638.27,638.27,0
2021-12-29,641.96,643.47,641.05,638.27,638.27,0
2021-12-30,641.96,643.47,641.13,638.27,638.27,0
2021-12-31,641.96,644.03,641.07,638.27,638.27,0
2022-01-03,642.14,644.53,641.11,638.27,638.27,0
